rep,host,t,globalNumCH
4,7,50000.0,4.0
4,8,1000.0,5.0
4,8,2000.0,6.0
4,8,3000.0,7.0
4,8,4000.0,6.0
4,8,5000.0,6.0
4,8,6000.0,6.0
4,8,7000.0,6.0
4,8,8000.0,6.0
4,8,9000.0,6.0
4,8,10000.0,5.0
4,8,11000.0,5.0
4,8,12000.0,5.0
4,8,13000.0,5.0
4,8,14000.0,5.0
4,8,15000.0,5.0
4,8,16000.0,5.0
4,8,17000.0,5.0
4,8,18000.0,5.0
4,8,19000.0,5.0
4,8,20000.0,5.0
4,8,21000.0,5.0
4,8,22000.0,5.0
4,8,23000.0,5.0
4,8,24000.0,5.0
4,8,25000.0,4.0
4,8,26000.0,4.0
4,8,27000.0,4.0
4,8,28000.0,4.0
4,8,29000.0,4.0
4,8,30000.0,4.0
4,8,31000.0,4.0
4,8,32000.0,3.0
4,8,33000.0,3.0
4,8,34000.0,3.0
4,8,35000.0,3.0
4,8,36000.0,3.0
4,8,37000.0,3.0
4,8,38000.0,3.0
4,8,39000.0,3.0
4,8,40000.0,3.0
4,8,41000.0,3.0
4,8,42000.0,3.0
4,8,43000.0,2.0
4,8,44000.0,4.0
4,8,45000.0,4.0
4,8,46000.0,4.0
4,8,47000.0,3.0
4,8,48000.0,3.0
4,8,49000.0,3.0
4,8,50000.0,4.0
4,9,1000.0,5.0
4,9,2000.0,6.0
4,9,3000.0,7.0
4,9,4000.0,6.0
4,9,5000.0,6.0
4,9,6000.0,6.0
4,9,7000.0,6.0
4,9,8000.0,6.0
4,9,9000.0,6.0
4,9,10000.0,5.0
4,9,11000.0,5.0
4,9,12000.0,5.0
4,9,13000.0,5.0
4,9,14000.0,5.0
4,9,15000.0,5.0
4,9,16000.0,5.0
4,9,17000.0,5.0
4,9,18000.0,5.0
4,9,19000.0,5.0
4,9,20000.0,5.0
4,9,21000.0,5.0
4,9,22000.0,5.0
4,9,23000.0,5.0
4,9,24000.0,5.0
4,9,25000.0,4.0
4,9,26000.0,4.0
4,9,27000.0,4.0
4,9,28000.0,4.0
4,9,29000.0,4.0
4,9,30000.0,4.0
4,9,31000.0,4.0
4,9,32000.0,3.0
4,9,33000.0,3.0
4,9,34000.0,3.0
4,9,35000.0,3.0
4,9,36000.0,3.0
4,9,37000.0,3.0
4,9,38000.0,3.0
4,9,39000.0,3.0
4,9,40000.0,3.0
4,9,41000.0,3.0
4,9,42000.0,3.0
4,9,43000.0,2.0
4,9,44000.0,4.0
4,9,45000.0,4.0
4,9,46000.0,4.0
4,9,47000.0,3.0
4,9,48000.0,3.0
4,9,49000.0,3.0
4,9,50000.0,4.0
